brazilian,british,cajun_creole,chinese,filipino,french,greek,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese,n_zeros,max_score,class
0.0,0.01,0.02,0.04,0.0,0.01,0.03,0.03,0.0,0.25,0.0,0.02,0.0,0.34,0.0,0.01,0.16,0.08,0.0,0.0,8,0.34,invalid
0.1,0.02,0.0,0.0,0.0,0.03,0.03,0.04,0.0,0.32,0.03,0.0,0.0,0.32,0.0,0.01,0.03,0.02,0.01,0.04,7,0.32,invalid
0.02,0.06,0.02,0.01,0.03,0.05,0.01,0.1,0.05,0.19,0.03,0.01,0.0,0.2,0.01,0.01,0.19,0.01,0.0,0.0,3,0.2,invalid
0.01,0.03,0.02,0.05,0.05,0.02,0.0,0.11,0.04,0.04,0.04,0.01,0.01,0.1,0.02,0.01,0.4,0.02,0.02,0.0,2,0.4,invalid
0.05,0.0,0.0,0.01,0.0,0.04,0.02,0.02,0.08,0.18,0.0,0.26,0.0,0.14,0.01,0.0,0.14,0.0,0.05,0.0,8,0.26,invalid
0.01,0.04,0.01,0.0,0.01,0.11,0.0,0.01,0.037578791249536524,0.06,0.03,0.05,0.0,0.03,0.0,0.02,0.5624212087504634,0.02,0.0,0.0,6,0.5624212087504634,invalid
0.01,0.0,0.04,0.0,0.07,0.06,0.01,0.47,0.0,0.04,0.0,0.08,0.0,0.01,0.06,0.06,0.09,0.0,0.0,0.0,8,0.47,valid
0.13,0.0,0.0,0.0,0.16,0.0,0.0,0.43,0.0,0.0,0.03,0.13,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.06,12,0.43,invalid
0.0,0.12,0.02,0.01,0.01,0.49,0.0,0.05,0.05,0.04,0.0,0.0,0.0,0.07,0.0,0.02,0.12,0.0,0.0,0.0,9,0.49,invalid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,18,0.98,valid
0.11,0.01,0.0,0.02,0.1,0.03,0.0,0.0,0.0,0.03,0.05,0.4,0.02,0.1,0.0,0.0,0.09,0.01,0.01,0.02,6,0.4,invalid
0.0,0.13,0.02,0.06,0.05,0.21,0.0,0.0,0.01,0.25,0.01,0.0,0.0,0.09,0.0,0.02,0.15,0.0,0.0,0.0,9,0.25,valid
0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.88,0.0,0.01,0.0,0.03,0.0,0.02,0.01,0.0,0.01,0.0,0.01,0.0,11,0.88,valid
0.01,0.0,0.0,0.0,0.0,0.05,0.11,0.02,0.0,0.55,0.0,0.01,0.06,0.02,0.06,0.0,0.0,0.08,0.01,0.02,8,0.55,invalid
0.0,0.0,0.0,0.04,0.06,0.07,0.1,0.0,0.0,0.23,0.0,0.01,0.0,0.41,0.01,0.0,0.05,0.01,0.01,0.0,9,0.41,valid
0.0,0.0,0.0,0.04,0.06,0.0,0.33,0.2,0.02,0.07,0.0,0.14,0.0,0.03,0.01,0.02,0.03,0.03,0.02,0.0,7,0.33,valid
0.0,0.0,0.02,0.01,0.01,0.04,0.0,0.56,0.01,0.04,0.01,0.18,0.0,0.02,0.02,0.0,0.08,0.0,0.0,0.0,8,0.56,invalid
0.03,0.0,0.01,0.0,0.0,0.11,0.05,0.03,0.0,0.55,0.0,0.0,0.01,0.03,0.04,0.0,0.07,0.04,0.0,0.03,8,0.55,invalid
0.0,0.03,0.0,0.07,0.08,0.03,0.02,0.29,0.05,0.06,0.03,0.05,0.06,0.11,0.0,0.02,0.01,0.01,0.0,0.08,4,0.29,valid
0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.85,0.0,0.04,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.02,0.0,10,0.85,valid
0.01,0.0,0.02,0.01,0.06,0.0,0.01,0.68,0.0,0.0,0.01,0.05,0.01,0.01,0.02,0.0,0.1,0.0,0.0,0.01,7,0.68,invalid
0.0,0.1,0.01,0.01,0.0,0.11,0.01,0.05,0.03,0.11,0.0,0.01,0.01,0.05,0.0,0.0,0.49,0.0,0.0,0.01,7,0.49,invalid
0.01,0.08,0.04,0.02,0.02,0.0,0.01,0.04,0.06,0.06,0.04,0.01,0.01,0.15,0.0,0.07,0.38,0.0,0.0,0.0,5,0.38,invalid
0.01,0.08,0.03,0.02,0.01,0.11,0.02,0.02,0.04,0.02,0.0,0.0,0.01,0.15,0.01,0.1,0.37,0.0,0.0,0.0,5,0.37,invalid
0.01,0.0,0.0,0.09,0.01,0.0,0.0,0.65,0.0,0.0,0.01,0.01,0.0,0.15,0.0,0.0,0.01,0.0,0.05,0.01,10,0.65,valid
0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.32,0.0,0.02,0.01,0.39,0.02,0.04,0.0,0.0,0.11,0.0,0.03,0.0,10,0.39,valid
0.0,0.01,0.01,0.07,0.02,0.04,0.0,0.02,0.01,0.16,0.02,0.02,0.01,0.08,0.0,0.01,0.47,0.02,0.03,0.0,4,0.47,invalid
0.0,0.02,0.0,0.08,0.03,0.09,0.03,0.04,0.09,0.14,0.0,0.07,0.04,0.05,0.05,0.05,0.15,0.02,0.03,0.02,3,0.15,valid
0.01,0.09,0.01,0.02,0.01,0.01,0.01,0.49,0.08,0.0,0.0,0.02,0.01,0.08,0.0,0.09,0.04,0.01,0.0,0.02,4,0.49,invalid
0.0,0.02,0.01,0.03,0.01,0.04,0.37,0.15,0.0,0.06,0.0,0.04,0.0,0.11,0.03,0.04,0.03,0.03,0.03,0.0,5,0.37,valid
0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.93,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,12,0.93,valid
0.1,0.13,0.0,0.01,0.0,0.0,0.0,0.47,0.02,0.13,0.0,0.09,0.01,0.0,0.0,0.0,0.03,0.01,0.0,0.0,10,0.47,valid
0.0,0.15,0.01,0.02,0.0,0.06,0.01,0.0,0.23,0.1,0.04,0.0,0.0,0.03,0.03,0.03,0.28,0.01,0.0,0.0,7,0.28,valid
0.0,0.08,0.06,0.01,0.05,0.08,0.03,0.0,0.04,0.02,0.04,0.02,0.02,0.04,0.0,0.06,0.44,0.0,0.0,0.01,5,0.44,invalid
0.07,0.01,0.01,0.02,0.0,0.01,0.0,0.02,0.02,0.05,0.02,0.02,0.02,0.56,0.0,0.01,0.07,0.07,0.02,0.0,4,0.56,invalid
0.0,0.01,0.0,0.04,0.0,0.01,0.0,0.84,0.0,0.01,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.0,12,0.84,valid
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.1,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.0,15,0.81,valid
0.0,0.0,0.01,0.02,0.09,0.01,0.0,0.41,0.01,0.02,0.11,0.05,0.0,0.17,0.05,0.0,0.02,0.01,0.01,0.01,5,0.41,valid
0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.8,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.01,11,0.8,invalid
0.0,0.05,0.04,0.08,0.06,0.09,0.01,0.23,0.0,0.01,0.04,0.06,0.0,0.04,0.08,0.08,0.07,0.03,0.03,0.0,4,0.23,valid
0.0,0.01,0.05,0.04,0.0,0.09,0.02,0.04,0.0,0.36,0.0,0.0,0.03,0.15,0.04,0.01,0.09,0.07,0.0,0.0,7,0.36,valid
0.01,0.0,0.02,0.02,0.02,0.0,0.0,0.57,0.0,0.02,0.0,0.07,0.0,0.12,0.01,0.01,0.1,0.0,0.0,0.03,8,0.57,valid
0.06,0.04,0.04,0.0,0.03,0.07,0.0,0.03,0.03,0.08,0.32,0.0,0.0,0.04,0.0,0.02,0.18,0.0,0.06,0.0,7,0.32,invalid
0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.86,0.01,0.0,0.02,0.0,0.03,0.0,9,0.86,valid
0.0,0.0,0.0,0.11,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.63,0.11,0.03,0.0,0.0,0.01,0.0,0.04,0.04,10,0.63,valid
0.06,0.09,0.08,0.02,0.02,0.03,0.0,0.05,0.09,0.05,0.01,0.01,0.0,0.07,0.0,0.01,0.41,0.0,0.0,0.0,6,0.41,invalid
0.04,0.03,0.0,0.01,0.03,0.02,0.02,0.4,0.01,0.02,0.03,0.02,0.03,0.08,0.06,0.0,0.06,0.02,0.06,0.06,2,0.4,invalid
0.01,0.0,0.0,0.42,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.22,0.02,0.0,0.01,0.01,0.0,0.04,0.01,9,0.42,invalid
0.02,0.07,0.01,0.01,0.01,0.20831602077506994,0.01,0.04,0.05,0.27,0.01,0.0,0.0,0.04,0.0,0.0,0.23168397922493006,0.02,0.0,0.0,6,0.27,invalid
0.0,0.0,0.0,0.08,0.01,0.01,0.02,0.22,0.0,0.14,0.0,0.03,0.0,0.43,0.0,0.0,0.04,0.0,0.01,0.01,9,0.43,valid
0.02,0.03,0.0,0.02,0.15,0.13,0.02,0.04,0.01,0.11,0.07,0.1,0.01,0.1,0.0,0.0,0.16,0.03,0.0,0.0,5,0.16,invalid
0.0,0.04,0.01,0.0,0.01,0.01,0.01,0.09,0.02,0.23,0.01,0.13,0.01,0.14,0.0,0.02,0.26,0.0,0.01,0.0,5,0.26,valid
0.0,0.0,0.0,0.09,0.01,0.09,0.01,0.02,0.0,0.42,0.01,0.08,0.1,0.05,0.0,0.03,0.04,0.02,0.02,0.01,5,0.42,invalid
0.0,0.01,0.01,0.0,0.01,0.05,0.0,0.01,0.42,0.21,0.01,0.0,0.0,0.03,0.01,0.01,0.22,0.0,0.0,0.0,8,0.42,invalid
0.0,0.01,0.04,0.01,0.0,0.0,0.0,0.77,0.0,0.03,0.03,0.03,0.0,0.0,0.01,0.0,0.05,0.0,0.02,0.0,10,0.77,valid
0.0,0.04,0.01,0.22,0.01,0.0,0.0,0.39,0.01,0.02,0.0,0.13,0.13,0.01,0.0,0.01,0.0,0.0,0.01,0.01,7,0.39,valid
0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.8,0.01,0.0,0.01,0.05,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,12,0.8,valid
0.01,0.01,0.01,0.05,0.16,0.0,0.0,0.49,0.02,0.01,0.0,0.07,0.03,0.06,0.05,0.0,0.0,0.01,0.01,0.01,5,0.49,valid
0.01,0.02,0.01,0.03,0.0,0.046926459809430734,0.01,0.14307354019056928,0.04,0.21,0.0,0.0,0.0,0.03,0.06,0.0,0.39,0.0,0.0,0.0,8,0.39,valid
0.02,0.01,0.01,0.02,0.0,0.08,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,10,0.7,valid
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.59,0.0,0.03,0.01,0.31,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.0,12,0.59,invalid
0.03,0.03,0.02,0.06,0.03,0.02,0.03,0.19,0.07,0.12,0.02,0.04,0.0,0.02,0.0,0.09,0.2,0.0,0.02,0.01,3,0.2,valid
0.01,0.09,0.02,0.02,0.03,0.18,0.0,0.16,0.0,0.01,0.04,0.03,0.01,0.14,0.02,0.02,0.16,0.05,0.0,0.01,3,0.18,valid
0.0,0.0,0.0,0.51,0.06,0.01,0.01,0.03,0.02,0.02,0.01,0.11,0.08,0.03,0.01,0.0,0.02,0.0,0.06,0.02,5,0.51,invalid
0.0,0.13,0.01,0.01,0.0,0.03,0.08,0.11,0.1,0.07,0.0,0.01,0.0,0.02,0.03,0.03,0.34,0.03,0.0,0.0,6,0.34,invalid
0.0,0.0,0.04,0.01,0.01,0.04,0.0,0.28,0.0,0.11,0.04,0.0,0.0,0.27,0.0,0.0,0.13,0.04,0.01,0.02,8,0.28,invalid
0.0,0.0,0.01,0.09,0.03,0.02,0.1,0.04,0.0,0.07,0.0,0.36,0.03,0.01,0.02,0.01,0.01,0.02,0.04,0.14,4,0.36,valid
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,15,0.87,valid
0.02,0.03,0.02,0.0,0.01,0.07,0.1,0.28,0.02,0.03,0.05,0.02,0.01,0.11,0.1,0.0,0.1,0.0,0.03,0.0,4,0.28,invalid
0.02,0.08,0.07,0.01,0.0,0.03,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.05,0.0,0.01,0.1,0.0,0.0,0.0,11,0.63,valid
0.02,0.02,0.01,0.07,0.08,0.07,0.09,0.05,0.01,0.14,0.01,0.01,0.0,0.05,0.01,0.0,0.29,0.01,0.06,0.0,3,0.29,invalid
0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.74,0.0,0.01,0.01,0.02,0.0,0.03,0.01,0.01,0.06,0.01,0.03,0.01,7,0.74,invalid
0.01,0.07,0.03,0.01,0.01,0.09,0.0,0.1,0.05,0.02,0.01,0.0,0.01,0.37,0.0,0.0,0.22,0.0,0.0,0.0,7,0.37,valid
0.06,0.02,0.01,0.01,0.03,0.06,0.01,0.03,0.01,0.04,0.08,0.0,0.05,0.04,0.05,0.01,0.47,0.01,0.01,0.0,2,0.47,invalid
0.02,0.04,0.0,0.01,0.02,0.08,0.1,0.02,0.08,0.03,0.06,0.04,0.01,0.04,0.03,0.07,0.34,0.01,0.0,0.0,3,0.34,valid
0.02,0.04,0.03,0.01,0.0,0.0,0.0,0.31,0.0,0.05,0.04,0.03,0.0,0.27,0.0,0.04,0.16,0.0,0.0,0.0,9,0.31,valid
0.0,0.0,0.0,0.03,0.01,0.09,0.18,0.02,0.0,0.52,0.0,0.01,0.0,0.03,0.04,0.03,0.02,0.01,0.01,0.0,7,0.52,invalid
0.01,0.06,0.0,0.01,0.02,0.03,0.0,0.37,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.41,0.0,0.0,0.0,11,0.41,valid
0.01,0.11,0.07,0.04,0.01,0.07,0.01,0.03,0.02,0.14,0.0,0.06,0.01,0.12,0.0,0.0,0.23,0.04,0.02,0.01,3,0.23,invalid
0.01,0.0,0.0,0.05,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.03,0.0,0.59,0.2,11,0.59,valid
0.03,0.03,0.01,0.03,0.09,0.2,0.0,0.04,0.06,0.12,0.0,0.04,0.0,0.07,0.03,0.07,0.14,0.02,0.0,0.02,4,0.2,invalid
0.01,0.0,0.03,0.02,0.01,0.12,0.47,0.02,0.0,0.22,0.0,0.01,0.0,0.0,0.03,0.0,0.04,0.01,0.01,0.0,7,0.47,invalid
0.0,0.04,0.01,0.04,0.0,0.2,0.01,0.09,0.01,0.37,0.02,0.0,0.0,0.04,0.0,0.01,0.11,0.0,0.01,0.04,6,0.37,valid
0.02,0.04,0.01,0.02,0.01,0.22,0.01,0.16,0.05,0.12,0.01,0.01,0.04,0.11,0.0,0.06,0.1,0.01,0.0,0.0,3,0.22,invalid
0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.29,0.06,0.12,0.0,0.18,0.0,0.13,0.0,0.0,0.12,0.0,0.0,0.0,12,0.29,valid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.03,0.0,0.17,0.0,0.03,0.01,0.0,0.01,0.0,0.0,0.0,14,0.75,valid
0.0,0.01,0.0,0.06,0.01,0.03,0.22,0.22,0.04,0.11,0.0,0.02,0.0,0.06,0.0,0.09,0.04,0.04,0.02,0.03,5,0.22,valid
0.0,0.02,0.01,0.0,0.0,0.13,0.02,0.25,0.02,0.08,0.0,0.04,0.0,0.08,0.0,0.07,0.28,0.0,0.0,0.0,9,0.28,invalid
0.0,0.0,0.0,0.59,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.09,0.16,0.0,0.0,0.0,0.01,0.01,0.09,0.01,9,0.59,valid
0.06,0.0,0.0,0.02,0.12,0.02,0.0,0.26,0.0,0.02,0.12,0.13,0.0,0.0,0.01,0.01,0.08,0.0,0.15,0.0,8,0.26,invalid
0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.91,0.03,0.0,0.01,0.02,0.0,0.0,13,0.91,valid
0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.8,0.03,0.01,0.0,0.05,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.01,10,0.8,valid
0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.87,0.0,0.0,0.0,0.05,0.01,0.03,0.0,0.0,0.01,0.0,0.01,0.0,12,0.87,valid
0.0,0.0,0.0,0.21,0.16,0.02,0.0,0.21,0.0,0.06,0.01,0.04,0.01,0.03,0.0,0.02,0.03,0.02,0.04,0.14,6,0.21,invalid
0.01,0.0,0.0,0.02,0.11,0.0,0.0,0.75,0.0,0.0,0.02,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.01,11,0.75,valid
0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.83,0.0,0.01,0.0,0.02,0.02,0.02,0.0,0.0,0.03,0.01,0.0,0.04,10,0.83,invalid
0.0,0.01,0.03,0.0,0.0,0.045145649314038715,0.06,0.014854350685961287,0.01,0.7,0.0,0.0,0.0,0.02,0.0,0.0,0.11,0.0,0.0,0.0,11,0.7,valid
0.01,0.02,0.01,0.01,0.03,0.01,0.0,0.64,0.03,0.05,0.0,0.01,0.0,0.02,0.03,0.0,0.12,0.0,0.01,0.0,6,0.64,invalid
0.47,0.01,0.0,0.01,0.0,0.07,0.03,0.02,0.0,0.08,0.0,0.02,0.0,0.03,0.0,0.01,0.23,0.01,0.01,0.0,7,0.47,invalid
0.02,0.17,0.01,0.01,0.0,0.08,0.01,0.03,0.12,0.03,0.01,0.02,0.0,0.04,0.0,0.04,0.4,0.01,0.0,0.0,5,0.4,invalid
0.01,0.0,0.0,0.14,0.06,0.0,0.06,0.28,0.0,0.04,0.01,0.05,0.12,0.07,0.03,0.0,0.06,0.01,0.03,0.03,5,0.28,invalid
0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.82,0.01,0.0,0.0,0.07,0.0,0.01,0.01,0.01,0.02,0.0,0.01,0.0,9,0.82,invalid
0.02,0.0,0.0,0.03,0.05,0.01,0.0,0.67,0.02,0.01,0.01,0.08,0.01,0.0,0.02,0.0,0.05,0.0,0.01,0.01,6,0.67,invalid
0.0,0.02,0.01,0.18,0.03,0.02,0.01,0.08,0.01,0.06,0.0,0.17,0.12,0.09,0.0,0.0,0.11,0.02,0.0,0.07,5,0.18,invalid
0.02,0.01,0.0,0.08,0.03,0.03,0.05,0.08,0.08,0.09,0.01,0.04,0.08,0.04,0.0,0.15,0.09,0.03,0.0,0.09,3,0.15,invalid
0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.02,0.0,15,0.94,valid
0.02,0.02,0.0,0.01,0.04,0.07,0.02,0.0,0.08,0.12,0.0,0.09,0.0,0.21,0.0,0.01,0.27,0.04,0.0,0.0,7,0.27,valid
0.0,0.13,0.02,0.03,0.02,0.07,0.01,0.12,0.05,0.04,0.1,0.03,0.0,0.07,0.01,0.01,0.28,0.01,0.0,0.0,4,0.28,invalid
0.03,0.03,0.01,0.01,0.03,0.07,0.0,0.07,0.17,0.13,0.0,0.0,0.07,0.04,0.0,0.0,0.29,0.03,0.01,0.01,5,0.29,invalid
0.01,0.0,0.0,0.01,0.0,0.13,0.35,0.02,0.0,0.41,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,12,0.41,invalid
0.07,0.05,0.04,0.0,0.02,0.11,0.02,0.0,0.09764195434823618,0.08,0.0,0.0,0.0,0.03,0.0,0.09,0.2723580456517638,0.12,0.0,0.0,8,0.2723580456517638,invalid
0.0,0.01,0.04,0.02,0.03,0.37,0.01,0.01,0.02,0.11,0.03,0.01,0.0,0.09,0.0,0.01,0.2,0.03,0.01,0.0,4,0.37,invalid
0.0,0.0,0.02,0.01,0.01,0.0,0.02,0.69,0.0,0.01,0.02,0.08,0.0,0.1,0.01,0.01,0.0,0.01,0.0,0.01,7,0.69,valid
0.05,0.0,0.02,0.11,0.06,0.06,0.01,0.22,0.03,0.12,0.01,0.04,0.02,0.06,0.03,0.03,0.04,0.01,0.01,0.07,1,0.22,invalid
0.02,0.17,0.07,0.01,0.01,0.08,0.0,0.09,0.02,0.04,0.01,0.01,0.0,0.05,0.01,0.04,0.32,0.04,0.01,0.0,3,0.32,invalid
0.0,0.01,0.04,0.05,0.0,0.04,0.0,0.04,0.0,0.4,0.05,0.02,0.01,0.14,0.0,0.01,0.17,0.0,0.02,0.0,7,0.4,valid
0.01,0.0,0.0,0.0,0.01,0.16,0.0,0.59,0.0,0.03,0.01,0.1,0.0,0.04,0.0,0.0,0.04,0.01,0.0,0.0,10,0.59,invalid
0.02,0.01,0.01,0.06,0.06,0.0,0.01,0.51,0.0,0.03,0.01,0.05,0.0,0.08,0.04,0.02,0.01,0.0,0.04,0.04,4,0.51,valid
0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.87,0.0,0.0,0.0,0.04,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,13,0.87,valid
0.01,0.0,0.0,0.06,0.06,0.0,0.0,0.41,0.04,0.05,0.01,0.04,0.02,0.02,0.0,0.03,0.19,0.01,0.01,0.04,5,0.41,valid
0.0,0.01,0.03,0.01,0.0,0.01,0.01,0.0,0.0,0.72,0.0,0.0,0.0,0.15,0.0,0.0,0.06,0.0,0.0,0.0,12,0.72,valid
0.01,0.0,0.0,0.0,0.01,0.04,0.0,0.7,0.0,0.02,0.02,0.12,0.0,0.05,0.0,0.01,0.01,0.0,0.01,0.0,9,0.7,valid
0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.7,0.01,0.0,0.02,0.01,0.0,0.1,0.03,0.0,0.01,0.01,0.06,0.0,8,0.7,valid
0.0,0.01,0.01,0.0,0.0,0.04,0.0,0.79,0.0,0.01,0.04,0.03,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.01,10,0.79,invalid
0.0,0.01,0.04,0.02,0.01,0.0,0.0,0.77,0.0,0.0,0.0,0.07,0.02,0.05,0.0,0.0,0.01,0.0,0.0,0.0,11,0.77,valid
0.08,0.03,0.02,0.0,0.15,0.32,0.0,0.0,0.04,0.03,0.0,0.04,0.0,0.03,0.02,0.02,0.21,0.0,0.01,0.0,7,0.32,invalid
0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.91,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,15,0.91,valid
0.08,0.02,0.03,0.0,0.0,0.17497920174294848,0.0,0.11502079825705153,0.0,0.25,0.0,0.01,0.0,0.18,0.0,0.0,0.14,0.0,0.0,0.0,11,0.25,invalid
0.0,0.0,0.01,0.0,0.0,0.04,0.01,0.0,0.01,0.78,0.01,0.0,0.0,0.01,0.03,0.0,0.1,0.0,0.0,0.0,11,0.78,invalid
0.01,0.03,0.01,0.0,0.02,0.09,0.0,0.69,0.0,0.02,0.02,0.01,0.0,0.03,0.01,0.01,0.04,0.01,0.0,0.0,6,0.69,valid
0.1,0.02,0.0,0.01,0.02,0.03,0.0,0.15,0.0,0.07,0.12,0.04,0.0,0.29,0.0,0.0,0.05,0.0,0.06,0.04,7,0.29,valid
0.03,0.04,0.01,0.02,0.03,0.08,0.04,0.02,0.0,0.14,0.02,0.05,0.04,0.04,0.01,0.06,0.37,0.0,0.0,0.0,4,0.37,invalid
0.02,0.01,0.01,0.04,0.02,0.0,0.0,0.73,0.01,0.01,0.0,0.05,0.0,0.05,0.0,0.01,0.0,0.0,0.01,0.03,7,0.73,invalid
0.01,0.45,0.0,0.0,0.01,0.08,0.07,0.01,0.1,0.07,0.0,0.0,0.0,0.06,0.08,0.0,0.06,0.0,0.0,0.0,9,0.45,invalid
0.02,0.0,0.02,0.0,0.01,0.01,0.0,0.04,0.01,0.02,0.01,0.01,0.0,0.79,0.01,0.0,0.0,0.01,0.04,0.0,7,0.79,valid
0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.86,0.01,0.0,0.0,0.04,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.0,9,0.86,valid
0.02,0.08,0.0,0.01,0.01,0.02,0.02,0.3,0.14,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.0,8,0.33,invalid
0.03,0.02,0.03,0.0,0.03,0.13,0.04,0.25,0.01,0.21,0.0,0.01,0.0,0.06,0.0,0.0,0.18,0.0,0.0,0.0,8,0.25,valid
0.0,0.03,0.03,0.06,0.0,0.11,0.04,0.14,0.03,0.05,0.02,0.01,0.02,0.09,0.04,0.0,0.32,0.01,0.0,0.0,5,0.32,valid
0.0,0.0,0.07,0.01,0.0,0.44,0.02,0.09,0.0,0.19,0.0,0.02,0.01,0.04,0.0,0.0,0.1,0.01,0.0,0.0,9,0.44,valid
0.01,0.01,0.01,0.01,0.03,0.01,0.05,0.21,0.02,0.12,0.01,0.08,0.1,0.15,0.0,0.02,0.11,0.03,0.0,0.02,2,0.21,invalid
0.01,0.0,0.0,0.02,0.01,0.14,0.06,0.19,0.0,0.24,0.0,0.03,0.0,0.03,0.01,0.0,0.16,0.1,0.0,0.0,8,0.24,invalid
0.0,0.0,0.02,0.0,0.01,0.01,0.01,0.74,0.01,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.01,0.01,0.03,0.0,9,0.74,invalid
0.11,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.68,0.0,0.0,0.09,0.01,0.02,0.01,11,0.68,valid
0.0,0.01,0.02,0.0,0.01,0.01,0.0,0.84,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,11,0.84,valid
0.02,0.07,0.04,0.02,0.03,0.06,0.01,0.04,0.0,0.14,0.0,0.03,0.02,0.16,0.03,0.01,0.31,0.0,0.0,0.01,4,0.31,invalid
0.01,0.05,0.0,0.02,0.02,0.0,0.0,0.61,0.09,0.02,0.0,0.05,0.03,0.02,0.0,0.01,0.05,0.02,0.0,0.0,7,0.61,valid
0.0,0.04,0.03,0.0,0.02,0.05,0.0,0.02,0.02,0.11,0.02,0.02,0.0,0.21,0.11,0.16,0.16,0.02,0.0,0.01,5,0.21,valid
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.89,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.89,valid
0.13,0.0,0.0,0.14,0.0,0.08,0.0,0.47,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.01,0.0,12,0.47,valid
0.02,0.0,0.02,0.01,0.14,0.04,0.0,0.39,0.04,0.03,0.0,0.08,0.0,0.03,0.1,0.01,0.05,0.01,0.0,0.03,5,0.39,valid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.01,0.02,0.0,0.05,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.0,14,0.86,valid
0.0,0.05,0.0,0.01,0.01,0.07,0.03,0.01,0.13,0.09,0.0,0.1,0.0,0.0,0.0,0.37,0.13,0.0,0.0,0.0,9,0.37,valid
0.02,0.03,0.02,0.0,0.03,0.07,0.03,0.2,0.01,0.13,0.12,0.0,0.01,0.14,0.11,0.0,0.06,0.01,0.01,0.0,4,0.2,invalid
